id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
UgzNhdGT8lA1oB__H3d4AaABAg,First 🥇!,UC6Kg2CN5xg7z2oiLy3Tb75A,@nuknal7409,0,2024-05-26T20:10:19Z
Ugxf85z-DLOGB8D115l4AaABAg,0 views 0 sec bro fell of🤓,UChVcbUim2yTAXkRvuDMdvfw,@pavles8881,0,2024-05-26T20:10:20Z
Ugx4Sjdy42EbaPo7z7V4AaABAg,I'm signa,UCcC3w84LjFU-j2sBrmZpECw,@Thebeanman547,0,2024-05-26T20:10:19Z
Ugyg0e-ZfDkicA8164N4AaABAg,Rizz,UCkrUeJJkKoI_JQlLN6iBowg,@moonlight_-.975,0,2024-05-26T20:10:21Z
UgwrW1F77BedH52SSoZ4AaABAg,this guy uploads faster than my dad leaving or faster than i blink,UC3pXCquKzRgtZr5KXMYpkRA,@Wendy-Lovesmm2,0,2024-05-26T20:10:22Z
Ugy0S0S1G7LRHjRHPwN4AaABAg,I swear ok skibidi,UC0nvfb8S3rriGYxFz49arpg,@user-ep7ek6zc1p,0,2024-05-26T20:10:07Z
UgwNwV7FjgMBeyawyNN4AaABAg,On skibidi!,UCtVTdiluW2m1Qad50tqccxw,@Water-On-My-Melon,0,2024-05-26T20:10:07Z
UgxZNfvSRLLzJZhrSwl4AaABAg,I put it on skibidi,UCivX_a7Nl23tGZyPgjuHapg,@EricSandoval-cs3xx,0,2024-05-26T20:10:07Z
UgxM4e68um-hk6X0rMJ4AaABAg,1,UChI0LAhqCLsEXsEjLELoAfw,@qgold464,0,2024-05-26T20:09:54Z
UgwIrLSeZ76J9Y-It1F4AaABAg,First,UC7yNfT_CnhGJ88XbTG5OAHQ,@ch4ll4hx93,0,2024-05-26T20:09:56Z
A3uyEdFcox1A3v5kl8zvTi,@@MemeZeeWHAT-,UCq-HS3UCANSpr2jkGF7E7Ow,@Xx_jim,0,2024-05-26T21:27:32Z
A3uxsUY6yTuA3xJCPwFFYY,Nuh uh,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:03:31Z
UgydqkOmWty7aDF4rfN4AaABAg,on skibidi bro,UCS4YgwiQqqcSntafhyT9iKw,@rappanrecoop,0,2024-05-26T20:09:56Z
Ugw6yfK1PXc6Rvk5jzp4AaABAg,A.,UCjhQHSQchS61HbJCvV4Olyg,@planwite,0,2024-05-26T20:09:56Z
Ugwhu3-rSuMM7_EGTw14AaABAg,WHAT,UCszh1XIAPb_h9y4127-nXrw,@Lol-659,0,2024-05-26T20:09:55Z
UgyEYy_RnGm2oTHZshJ4AaABAg,Urahhh,UCFj483ANjx6WvFd6ibdltXw,@RandomPerson9-11-01,0,2024-05-26T20:09:54Z
A3uyEdFcox1A3v4ALJB1a4,Screw you. My name's Bernard.,UCFsdzzyxvtLA96YdXffL-YQ,@lambdrey,0,2024-05-26T21:13:41Z
UgxDvnDBBCztxUaZ-dF4AaABAg,W brainrot,UCH6N41maZCICQ6cV2FbQ60A,@Pureblue198,0,2024-05-27T19:22:34Z
UgwZm66OjTXsua6BqOp4AaABAg,E,UCzwrXa06gdbybO4SuqMxQNQ,@Tre_Tre333,0,2024-05-26T20:09:53Z
UgyNIcAgXJ_UpIeLEvJ4AaABAg,First,UCu-kTNbAuLD1gcsfkuGkkxA,@AspectXD_,0,2024-05-26T20:09:53Z
A3uxs26DQqrA3xJBLmLQ9V,6th*,UCTMEGWsJYnFC-TWUvSCxcXA,@Watermeloncat6000,0,2024-05-27T18:03:22Z
A3uxryQ0UbwA4-zO8SmsUw,brainrot,UCCvA4_I0WPQ4sWSeHO47C-w,@DrEugenee,0,2024-05-29T04:18:35Z
