id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt
Ugz_r-ztXfDzs5bOIht4AaABAg,Sepanjang nonton kok sy senang ya..g sadar sy senyum sampai selesai😀😀,UC1fxCDDynFX-6xgCEPLuUcQ,@media15,2,2019-04-30T00:44:18Z
8uKbDvLZa6a8uLsQVlJ65M,Bener banget broo,UC4L-yHfvzX-dFFijb_M3KwQ,@luckygirl9093,2,2019-04-30T13:06:27Z
Ugx43JFWuIAaXHKHmud4AaABAg,Like ke 5 komen pertama. Morning mba,UCobK51SHP3c31RWrmGKQwAw,@sutristeba4751,2,2019-04-29T21:54:54Z
UgxdCoVxJ9CoiccEk8V4AaABAg,pagi...,UC2vn5fnq1rlzVZzQHG0sZ1w,@ikagantika3952,2,2019-04-29T21:55:04Z
UgxyZMGT3jXrklrmPdR4AaABAg,Wisata alami...natural banget...👍sambang neng selopuro to Mbak..?,UCLzHhAXU01ylE-vjTIj9hAQ,@harisetiyo,2,2019-04-29T23:02:05Z
8uKbDvLZa6a8uL3yIJmK1l,Setujuuu,UCCBEL5Ml0zLmogny4Z-OXbQ,@harjatiabdrazak4590,2,2019-04-30T05:36:49Z
8uKbDvLZa6a8uKyLCgLnEY,Setuju,UCaCRoctSY8j9fVhaikySqYw,@tinawafi9012,2,2019-04-30T04:38:55Z
UgzCpT1FdHNovZa5RGZ4AaABAg,Hadir lagi... Mat pagi mbk nik..,UCE2pMiXL5pgq4ninzNMVGmg,@tinichan7094,2,2019-04-29T21:57:56Z
UgwR5RRYj3DklExXC8B4AaABAg,"pk Demang ....jangan pecicilan...don't be silly....
ngeriii tau .....sereeem😀😀😀",UCEy-EPLujd9kwEvrZK_KJ5Q,@rianariana6492,2,2019-04-30T00:13:28Z
8uKbDvLZa6a8uMAdK_VBb7,S7,UCiZkRVJh2GsnRfWmHhtmceg,@danyal3282,2,2019-04-30T15:54:22Z
8uKbDvLZa6a8uKnDaQhM_e,Siap,UC6CZ08Ng5G8Cdnn_Q2UDQwQ,@rianawalle6668,2,2019-04-30T03:01:46Z
8uKHGcMuWA98uO1LHVkTfr,Sky Watcher yep agree,UCan1ddqtTeusXI48Oam92pQ,@dylahs9256,2,2019-05-01T09:11:36Z
UgzlHxFYtfdqhBM5tiR4AaABAg,"Aq kulonprogo 😍,waduk sermo...pasti tadi mba nik lewat rumahku 😊",UCblQ8kwys9cs23MxyWW9t2g,@starlakiara,2,2019-04-30T05:10:52Z
UgzsiXENM4AthmdKA8l4AaABAg,Isuk2 sarapan nonton vidione mbak nik and keluarga.jan seneng poll.tak cari vlog yg mbak nik masuk tv kok blm.ada yo???,UCEwUFSq_xGC68cWGDQ_8Q_Q,@mbakluckychanel8792,2,2019-04-29T22:03:29Z
UgwCVxLlYOe8SIRY1Pt4AaABAg,*Kasian warga kulonprogo digusur paksa utk proyek bandara NYIA.*,UCllBPSokC7nNspGPvTDTsEg,@liliswariapijit2381,2,2019-04-30T01:01:49Z
UgzgShxkz-VCsjSavA54AaABAg,"Wah seru ni~~

Hi guys~
Yang suka masak, mampir ke channel ku yuk~
Ada banyak resep enak dan anti gagal loh~😘❤",UC2v2egHy1yY4ci1eel1U-Dg,@SartikaSy,2,2019-04-29T23:53:48Z
8uKbDvLZa6a8uMJuKtd1Rc,Setuju,UCNH2n0wZFWp7Sb4x-0O_9rw,@isnawati3057,2,2019-04-30T17:15:20Z
