Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7331625245286187782,6932745894345655297,imayyyr,@ranird__,0,2024-02-04T13:10:50Z
7330894248886289157,6805563938613625858,anas.fbr,"@islamiaaaah @ap_090619
@nicolausmoys_",0,2024-02-02T13:54:10Z
7330769414973260550,6672729652963263489,iirrrfanaali,@ABDRIZALL,0,2024-02-02T06:16:47Z
7330168352332628742,6925987908660265986,rhmtjlu,@wawawawawawawawawawaawawawawa @𝙇𝙉𝙕𝙕! @daffaputra9320 @kyy kp i,0,2024-01-31T16:15:54Z
7330154549228978949,7004375481664406530,hery.july,@Har's @Bahan gabutmu @yudimas @muhammadtehersa,0,2024-01-31T14:03:39Z
7330122224122544901,7163169594197230594,farisaflah155,@tyassss feel tired,0,2024-01-31T11:58:13Z
7330102191795045126,6961599348325139458,puti.klbni,@nand,0,2024-01-31T10:40:26Z
7330092318089495301,6965179379468239873,remboojennerr,@rolldepan,0,2024-01-31T10:02:09Z
7330092233486533382,6525306951404060673,sigemoyyy__,@𝓐𝓾𝓵𝓲𝓪🦋,0,2024-01-31T10:01:55Z
7330088218945667846,280124001082105856,sanniiaaaa__,@Yogianggarap @KEPO 🥰🥰,0,2024-01-31T09:46:16Z
7329843731443024646,6780348491292099585,hanni_nh,@ditadit91 @semangka425,0,2024-01-30T17:57:31Z
7357154109659398917,6871443076000646146,cinvuu,@syafilaaaaa💤,0,2024-04-13T08:15:45Z
7353116866728084230,7273779598209893382,mickyuwu27,@Aprilꨄ︎. @Husen. @Karbohidrat,0,2024-04-02T11:09:04Z
7343989431533847301,6791740444164686850,clleissa,@na¡,0,2024-03-08T20:50:01Z
7334262543895544581,6850765506988344322,feni9091,@aticawulan,0,2024-02-11T15:44:53Z
7333795129654821637,7251194445859816449,rifkii010_,@hαrèπdrα @han @zky gass ngulon dilit,0,2024-02-10T09:31:02Z
7331653617768612613,6776933419055891458,kkinderjoyy02,@ursnshinee,0,2024-02-04T15:00:51Z
7331647896558174981,7149497783358342149,liaftrani01,@matcha14teee,0,2024-02-04T14:38:46Z
7331606954131079941,7019895394948137985,khumaeroh598,@latifah_968,0,2024-02-04T11:59:42Z
7331396489644999430,6799097152683852802,ajenghermosa,@Greentealattelesssug4r ayokkk,0,2024-02-03T22:23:02Z
7330462425462801157,6785857833982804994,kiwkyw,@IG || @jeremiian,0,2024-02-01T09:58:25Z
7330446394903364358,7306555945399895042,hallobill_,@★★★ @jonathan @Ingponya @SM?,0,2024-02-01T08:56:08Z
7330354900385514246,6694208354455405570,kntangmkdii,@Hanif Ardiyana,0,2024-02-01T03:01:04Z
7330272626156471046,6675566416076506114,gitanovia2,@bede.3,0,2024-01-31T21:41:49Z
